sample_index,throw_id,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,1,Forehand,0,-0.0383,0.5417,-0.8308,-40.89,-120.48,-9.83,18.0,13.0,-155.0,0.9926,127.61,false
1,1,Forehand,20,-0.0277,0.5242,-0.8239,-56.4,-131.65,10.68,18.0,13.0,-155.0,0.9769,143.62,false
2,1,Forehand,45,0.0823,0.5604,-0.8984,-65.06,-126.53,26.55,18.0,13.0,-155.0,1.0621,144.73,false
3,1,Forehand,65,0.098,0.6107,-1.0806,-49.74,-111.33,34.55,18.0,13.0,-155.0,1.2451,126.74,false
4,1,Forehand,92,0.1033,0.6022,-1.0909,15.81,-92.35,43.7,17.0,9.0,-152.0,1.2504,103.38,false
5,1,Forehand,112,0.1412,0.5906,-0.9619,44.98,-88.5,57.19,17.0,9.0,-152.0,1.1375,114.57,false
6,1,Forehand,133,0.1993,0.6117,-0.7759,38.33,-90.58,72.14,17.0,9.0,-152.0,1.0079,121.98,false
7,1,Forehand,158,0.2004,0.7633,-0.5364,-13.31,-92.1,76.42,17.0,9.0,-152.0,0.9542,120.41,false
8,1,Forehand,179,0.1416,0.8912,-0.4567,-45.84,-82.82,64.03,19.0,8.0,-150.0,1.0114,114.28,false
9,1,Forehand,199,0.0421,0.9888,-0.4213,-59.08,-69.4,47.67,19.0,8.0,-150.0,1.0756,102.85,false
10,1,Forehand,223,-0.0811,1.0646,-0.4204,-56.58,-62.38,37.96,19.0,8.0,-150.0,1.1474,92.38,false
11,1,Forehand,242,-0.0271,1.1307,-0.4821,-52.49,-66.41,29.54,19.0,8.0,-150.0,1.2295,89.65,false
12,1,Forehand,263,0.0348,1.2008,-0.5233,-54.87,-78.37,13.06,19.0,8.0,-150.0,1.3103,96.56,false
13,1,Forehand,288,0.1437,1.2443,-0.5715,-66.22,-88.87,-22.83,17.0,7.0,-147.0,1.3768,113.15,false
14,1,Forehand,309,0.1589,1.1632,-0.6564,-75.13,-93.57,-43.95,17.0,7.0,-147.0,1.345,127.79,false
15,1,Forehand,333,0.2025,1.0819,-0.6281,-75.68,-107.12,-60.97,17.0,7.0,-147.0,1.2673,144.64,false
16,1,Forehand,352,0.2858,1.0129,-0.4932,-78.06,-117.31,-77.27,17.0,7.0,-147.0,1.1623,160.71,false
17,1,Forehand,373,0.3523,0.9081,-0.3656,-93.2,-115.48,-92.1,17.0,7.0,-147.0,1.0404,174.66,false
18,1,Forehand,400,0.3915,0.7526,-0.3473,-137.39,-114.75,-98.14,8.0,-1.0,-148.0,0.9166,204.14,false
19,1,Forehand,419,0.3833,0.5809,-0.4749,-143.8,-121.52,-92.71,8.0,-1.0,-148.0,0.8425,209.86,false
20,1,Forehand,440,0.4263,0.4462,-0.5762,-125.31,-128.48,-86.85,8.0,-1.0,-148.0,0.8442,199.38,false
21,1,Forehand,465,0.3701,0.3163,-0.5658,-99.73,-140.01,-72.14,8.0,-1.0,-148.0,0.7464,186.43,false
22,1,Forehand,486,0.3904,0.2266,-0.5692,-89.36,-152.53,-46.26,0.0,-4.0,-127.0,0.7265,182.73,false
23,1,Forehand,507,0.3744,0.0952,-0.7468,-85.88,-175.96,-4.09,0.0,-4.0,-127.0,0.8408,195.84,false
24,1,Forehand,531,0.3416,-0.0123,-0.9631,-59.51,-209.53,20.94,0.0,-4.0,-127.0,1.022,218.82,false
25,1,Forehand,552,0.1947,-0.2314,-1.1866,-15.99,-268.19,41.5,0.0,-4.0,-127.0,1.2246,271.85,false
26,1,Forehand,573,-0.1456,-0.4668,-1.2299,34.48,-356.75,70.01,0.0,-4.0,-127.0,1.3235,365.19,false
27,1,Forehand,600,-0.9457,-0.9075,-0.9481,84.53,-502.56,124.39,-4.0,-9.0,-100.0,1.6176,524.58,false
28,1,Forehand,621,-1.6619,-1.2336,-0.6431,80.38,-594.85,170.96,-4.0,-9.0,-100.0,2.1673,624.13,false
29,1,Forehand,644,-2.55,-1.65,-0.319,61.4,-678.65,217.1,-4.0,-9.0,-100.0,3.054,715.17,false
30,1,Forehand,644,-2.55,-1.65,-0.319,61.4,-678.65,217.1,-4.0,-9.0,-100.0,3.054,715.17,false
31,1,Forehand,666,-3.9999,-2.2163,0.9464,-10.74,-738.4,280.21,-4.0,-9.0,-100.0,4.6698,789.86,false
32,1,Forehand,691,-3.9999,-2.01,2.6638,-227.17,-690.25,516.48,3.0,13.0,-50.0,5.2091,891.51,false
33,1,Forehand,712,-3.9828,-1.1686,3.9999,-273.01,-488.53,692.08,3.0,13.0,-50.0,5.7643,890.04,false
34,1,Forehand,733,-3.9999,0.3192,3.9999,-306.03,-92.96,809.2,3.0,13.0,-50.0,5.6657,870.12,false
35,1,Forehand,758,-3.9999,1.2415,3.9879,-744.45,884.95,550.35,3.0,13.0,-50.0,5.7831,1280.71,false
36,1,Forehand,779,-3.9996,-0.0187,2.9894,-1001.28,1564.88,-142.03,26.0,12.0,-118.0,4.9934,1863.22,false
37,1,Forehand,805,-3.9999,-0.0928,0.9695,-939.64,1964.9,-612.3,26.0,12.0,-118.0,4.1167,2262.45,false
38,1,Forehand,825,1.1649,0.4745,-1.6935,-664.86,1997.31,-693.05,26.0,12.0,-118.0,2.1095,2216.22,false
39,1,Forehand,844,1.1263,0.9572,-1.201,-223.27,1993.22,-860.53,26.0,12.0,-118.0,1.9046,2182.5,false
40,1,Forehand,864,0.9,1.0663,-1.0555,450.07,1997.68,-598.27,26.0,12.0,-118.0,1.7496,2133.36,false
41,1,Forehand,890,1.0964,0.0977,-0.9984,599.3,1999.33,-174.5,17.0,26.0,-74.0,1.4861,2094.5,false
42,1,Forehand,911,1.3959,0.0779,-0.9424,490.66,2000.0,224.24,17.0,26.0,-74.0,1.686,2071.48,false
43,1,Forehand,935,1.353,1.3099,-1.1565,150.45,2000.0,419.37,17.0,26.0,-74.0,2.21,2049.03,false
44,1,Forehand,954,1.1051,1.0508,-1.0859,-271.91,2000.0,396.18,17.0,26.0,-74.0,1.8721,2056.91,false
45,1,Forehand,975,1.0327,0.6482,-1.1051,-560.0,2000.0,160.89,17.0,26.0,-74.0,1.6456,2083.14,false
46,1,Forehand,1000,0.8361,0.2615,-1.2406,-623.17,1998.66,-350.22,25.0,23.0,-138.0,1.5187,2122.65,false
47,1,Forehand,1019,0.8149,1.3635,-1.0919,-377.87,1997.74,-578.67,25.0,23.0,-138.0,1.9276,2113.91,false
48,1,Forehand,1040,0.9285,1.4371,-1.004,-22.28,1997.56,-630.55,25.0,23.0,-138.0,1.9838,2094.84,false
49,1,Forehand,1065,1.1882,0.3507,-0.976,264.47,1998.17,-473.08,25.0,23.0,-138.0,1.5771,2070.37,false
50,1,Forehand,1086,1.3621,0.4799,-1.1166,405.58,1999.21,-206.36,14.0,10.0,-69.0,1.8254,2050.34,false
51,1,Forehand,1106,1.2931,1.001,-1.291,234.01,2000.0,138.55,14.0,10.0,-69.0,2.0834,2018.4,false
52,1,Forehand,1131,1.1208,1.1343,-1.2455,-47.85,2000.0,236.51,14.0,10.0,-69.0,2.0234,2014.5,false
53,1,Forehand,1151,0.975,0.6144,-1.0759,-300.23,2000.0,166.93,14.0,10.0,-69.0,1.5766,2029.29,false
54,1,Forehand,1171,0.858,0.4683,-1.0253,-471.13,1999.45,-144.65,14.0,10.0,-69.0,1.4166,2059.29,false
55,1,Forehand,1198,0.9083,1.0712,-0.9694,-373.54,1998.66,-357.18,18.0,39.0,-114.0,1.7065,2064.4,false
56,1,Forehand,1219,1.0184,1.1099,-0.9932,-163.15,1998.17,-469.73,18.0,39.0,-114.0,1.8043,2059.11,false
57,1,Forehand,1243,1.0787,0.5597,-0.9952,57.5,1998.35,-430.3,18.0,39.0,-114.0,1.5708,2044.96,false
58,1,Forehand,1264,1.1562,0.2832,-1.0599,204.35,1998.96,-278.63,18.0,39.0,-114.0,1.5939,2028.61,false
59,1,Forehand,1290,1.1425,0.6245,-1.1865,217.35,1999.69,-93.26,22.0,6.0,-114.0,1.7616,2013.63,false
60,1,Forehand,1310,1.0233,0.8257,-1.178,7.87,2000.0,111.63,22.0,6.0,-114.0,1.7654,2003.13,false
61,1,Forehand,1329,0.9539,0.5072,-1.0658,-187.01,2000.0,107.97,22.0,6.0,-114.0,1.5176,2011.62,false
62,1,Forehand,1349,0.9078,0.4048,-0.9608,-332.64,2000.0,-5.68,22.0,6.0,-114.0,1.3825,2027.48,false
63,1,Forehand,1375,0.9366,0.7058,-0.9221,-358.76,1999.39,-169.62,22.0,6.0,-114.0,1.4919,2038.39,false
64,1,Forehand,1396,1.0183,0.8473,-0.9607,-269.9,1998.78,-320.74,16.0,31.0,-74.0,1.6364,2042.26,false
65,1,Forehand,1415,1.0806,0.5371,-1.0394,-34.0,1998.54,-375.49,16.0,31.0,-74.0,1.5926,2033.79,false
66,1,Forehand,1438,1.0848,0.51,-1.1071,96.68,1998.9,-283.26,16.0,31.0,-74.0,1.6317,2021.19,false
67,1,Forehand,1459,1.0673,0.7115,-1.1868,133.54,1999.45,-148.13,16.0,31.0,-74.0,1.7475,2009.37,false
68,1,Forehand,1485,0.9987,0.7837,-1.157,72.57,1999.94,-20.2,26.0,20.0,-141.0,1.7176,2001.36,false
69,1,Forehand,1502,0.9767,0.6564,-1.0723,-47.97,2000.0,39.61,26.0,20.0,-141.0,1.592,2000.97,false
70,1,Forehand,1523,0.988,0.6123,-1.0121,-180.73,2000.0,1.71,26.0,20.0,-141.0,1.5412,2008.15,false
71,1,Forehand,1547,0.9832,0.8927,-1.0074,-272.64,1999.39,-170.47,26.0,20.0,-141.0,1.6669,2025.08,false
72,1,Forehand,1567,0.9889,1.0035,-1.0433,-231.99,1998.96,-278.87,26.0,20.0,-141.0,1.7532,2031.61,false
73,1,Forehand,1593,0.9971,0.8854,-1.0787,-131.1,1998.78,-320.68,19.0,13.0,-73.0,1.7151,2028.58,false
74,1,Forehand,1612,0.9998,0.782,-1.1034,-16.36,1998.9,-284.97,19.0,13.0,-73.0,1.6818,2019.18,false
75,1,Forehand,1633,0.9781,0.8855,-1.1179,58.35,1999.27,-193.66,19.0,13.0,-73.0,1.7293,2009.47,false
76,1,Forehand,1657,0.9961,0.8818,-1.0791,44.07,1999.82,-48.71,19.0,13.0,-73.0,1.713,2000.9,false
77,1,Forehand,1678,1.0172,0.7264,-1.0317,-41.26,2000.0,-12.82,19.0,13.0,-73.0,1.6208,2000.47,false
78,1,Forehand,1703,1.043,0.7642,-1.0031,-139.53,1999.88,-45.96,22.0,36.0,-111.0,1.6364,2005.27,false
79,1,Forehand,1724,1.0405,0.9998,-1.0623,-208.25,1999.51,-131.53,22.0,36.0,-111.0,1.7918,2014.63,false
80,1,Forehand,1745,0.9502,1.2532,-1.156,-227.66,1999.15,-223.33,22.0,36.0,-111.0,1.9518,2024.42,false
81,1,Forehand,1771,0.8988,1.2524,-1.0852,-140.32,1998.96,-269.59,22.0,36.0,-111.0,1.8852,2021.93,false
82,1,Forehand,1793,0.9867,1.0472,-1.0906,-39.12,1999.08,-244.32,24.0,2.0,-107.0,1.8054,2014.34,false
83,1,Forehand,1814,0.9596,1.0582,-1.0994,53.1,1999.08,-144.59,24.0,2.0,-107.0,1.8026,2005.01,false
84,1,Forehand,1838,0.4188,0.5311,-3.3644,76.84,1926.94,-66.22,24.0,2.0,-107.0,3.4317,1929.61,false
85,1,Forehand,1859,-0.222,0.7352,-3.0773,40.1,1558.65,-138.24,24.0,2.0,-107.0,3.1717,1565.29,false
86,1,Forehand,1879,2.1902,0.9786,2.139,135.86,1335.63,-141.24,24.0,2.0,-107.0,3.2141,1349.93,false
87,1,Forehand,1905,3.0758,0.2144,2.7179,272.83,885.19,-239.69,26.0,28.0,-105.0,4.1102,956.79,false
88,1,Forehand,1925,0.078,0.5201,-0.025,318.91,730.59,-203.43,26.0,28.0,-105.0,0.5266,822.71,false
89,1,Forehand,1949,-2.5017,1.3538,3.9999,-46.87,540.71,-254.21,26.0,28.0,-105.0,4.9082,599.32,false
90,1,Forehand,1970,2.6941,0.3406,3.9254,2.38,339.84,-297.3,26.0,28.0,-105.0,4.7732,451.54,false
91,1,Forehand,1992,4.0,0.3456,-0.2799,164.12,118.1,-269.23,23.0,12.0,-85.0,4.0246,336.7,false
92,1,Forehand,2016,1.022,0.384,-0.4591,62.13,7.81,-255.43,23.0,12.0,-85.0,1.1844,263.0,false
93,1,Forehand,2036,-0.2352,0.0914,0.0485,48.52,15.56,-194.27,23.0,12.0,-85.0,0.257,200.85,false
94,1,Forehand,2056,0.1699,0.1761,-0.1554,39.55,20.32,-172.49,23.0,12.0,-85.0,0.2899,178.13,false
95,1,Forehand,2081,0.2977,0.4146,0.0748,82.95,18.62,-106.38,23.0,12.0,-85.0,0.5158,136.18,false
96,1,Forehand,2101,0.7517,2.2195,1.9722,127.38,-103.82,415.34,17.0,11.0,-77.0,3.0628,446.67,false
97,1,Forehand,2121,0.3074,-0.3282,-0.8967,-158.45,-192.87,640.62,17.0,11.0,-77.0,1.0032,687.54,false
98,1,Forehand,2144,0.3065,-0.1465,-0.5239,-213.2,-157.53,417.97,17.0,11.0,-77.0,0.6244,494.94,false
99,1,Forehand,2163,0.2344,0.1383,0.0731,-186.65,-165.89,422.49,17.0,11.0,-77.0,0.2818,490.77,false
100,1,Forehand,2189,0.4314,0.7915,0.1893,95.52,-212.65,507.39,18.0,38.0,-91.0,0.9211,558.37,false
101,1,Forehand,2209,1.8527,3.3706,-1.274,-39.92,-198.97,155.46,18.0,38.0,-91.0,4.0517,255.64,false
102,1,Forehand,2229,0.2671,1.0938,-0.6747,-185.42,-190.31,-150.27,18.0,38.0,-91.0,1.3126,305.25,false
103,1,Forehand,2253,-0.0951,-0.1934,0.0131,-223.51,-204.47,-135.31,18.0,38.0,-91.0,0.2159,331.77,false
104,1,Forehand,2272,-0.0692,0.3446,-0.0077,-183.11,-195.01,-78.74,18.0,38.0,-91.0,0.3516,278.85,false
105,1,Forehand,2299,-0.0598,1.2582,0.1797,-98.02,-172.85,-75.13,26.0,32.0,-114.0,1.2724,212.44,false
106,1,Forehand,2318,0.0868,0.1603,0.0985,-69.58,-154.91,-186.04,26.0,32.0,-114.0,0.2072,251.89,false
107,1,Forehand,2338,0.0914,0.1748,0.0592,-86.91,-160.77,-149.41,26.0,32.0,-114.0,0.206,236.06,false
108,1,Forehand,2359,1.2371,1.8494,0.5829,-95.03,-170.23,72.27,26.0,32.0,-114.0,2.3,207.92,false
109,1,Forehand,2385,1.9329,1.3734,1.2069,77.33,-169.62,29.17,27.0,24.0,-122.0,2.6606,188.68,false
110,1,Forehand,2405,0.6342,1.178,-0.5189,193.48,-120.0,18.92,27.0,24.0,-122.0,1.4349,228.46,false
111,1,Forehand,2428,0.0614,1.1873,-0.3027,190.19,-69.21,120.0,27.0,24.0,-122.0,1.2268,235.29,false
112,1,Forehand,2448,-0.3824,1.5278,-0.6091,183.84,-39.92,75.13,27.0,24.0,-122.0,1.6887,202.57,false
113,1,Forehand,2469,-0.8755,1.9723,-1.0704,133.61,-34.06,-2.81,27.0,24.0,-122.0,2.4088,137.91,false
114,1,Forehand,2495,-0.6302,1.0415,-0.7015,73.12,-22.22,-21.79,25.0,27.0,-104.0,1.405,79.47,false
115,1,Forehand,2514,-0.2745,0.7144,-0.38,46.2,-25.02,-46.87,25.0,27.0,-104.0,0.8544,70.41,false
116,1,Forehand,2538,-0.1864,2.403,-0.8719,48.95,-68.97,-28.02,25.0,27.0,-104.0,2.5631,89.09,false
117,1,Forehand,2559,-0.2045,1.5554,-0.8538,30.15,-88.87,-113.71,25.0,27.0,-104.0,1.7861,147.43,false
118,1,Forehand,2580,-0.0491,1.6505,-0.7483,32.17,-72.02,-155.82,25.0,27.0,-104.0,1.8129,174.65,false
119,1,Forehand,2607,-0.1503,1.2172,-0.2726,9.52,-49.68,-129.64,25.0,20.0,-109.0,1.2563,139.16,false
120,1,Forehand,2627,-0.0513,1.1774,-0.3125,-23.25,-18.13,-127.62,25.0,20.0,-109.0,1.2192,130.99,false
121,1,Forehand,2649,-0.1489,1.0913,-0.2684,11.96,-10.56,-138.31,25.0,20.0,-109.0,1.1337,139.22,false
122,1,Forehand,2669,-0.2704,0.9226,-0.3344,15.81,-27.53,-119.75,25.0,20.0,-109.0,1.0179,123.89,false
123,1,Forehand,2691,-0.0753,0.8734,-0.5352,0.12,-41.99,-91.13,25.0,12.0,-107.0,1.0271,100.34,false
124,1,Forehand,2716,-0.1855,0.6593,-0.1989,-19.96,-42.66,-56.46,25.0,12.0,-107.0,0.7132,73.53,false
125,1,Forehand,2736,-0.0482,0.6825,-0.1648,-5.0,-46.02,-53.83,25.0,12.0,-107.0,0.7038,71.0,false
126,1,Forehand,2756,0.0365,0.6742,-0.2241,24.17,-37.6,-66.96,25.0,12.0,-107.0,0.7114,80.5,false
127,1,Forehand,2780,0.1161,0.5114,-0.1871,27.95,-32.65,-77.94,25.0,12.0,-107.0,0.5568,89.01,false
128,1,Forehand,2802,0.1226,0.358,0.0112,23.93,-26.79,-84.29,25.0,11.0,-106.0,0.3786,91.62,false
129,1,Forehand,2822,0.1934,0.3639,0.0811,14.1,-30.82,-58.65,25.0,11.0,-106.0,0.42,67.74,false
130,1,Forehand,2846,0.1782,0.4779,0.2157,1.89,-40.1,-55.36,25.0,11.0,-106.0,0.5538,68.38,false
131,1,Forehand,2867,0.2681,0.498,0.2477,-16.36,-46.26,-62.68,25.0,11.0,-106.0,0.6175,79.61,false
132,1,Forehand,2894,0.358,0.4302,0.2117,-39.98,-43.15,-62.68,24.0,7.0,-110.0,0.5984,85.96,false
133,1,Forehand,2914,0.257,0.4037,0.2756,-62.38,-36.5,-57.98,24.0,7.0,-110.0,0.5522,92.66,false
134,1,Forehand,2934,0.1873,0.4181,0.4156,-76.05,-32.53,-48.71,24.0,7.0,-110.0,0.6186,95.99,false
0,8,Forehand,0,-0.0654,0.783,-0.4493,-47.36,-105.65,-12.76,24.0,14.0,-143.0,0.9051,116.48,false
1,8,Forehand,20,-0.1991,0.7612,-0.5542,-48.34,-121.77,-0.98,24.0,14.0,-143.0,0.9624,131.01,false
2,8,Forehand,46,-0.2893,0.8488,-0.5885,-50.6,-144.9,6.35,24.0,14.0,-143.0,1.0726,153.61,false
3,8,Forehand,67,-0.2227,1.031,-0.5657,-42.24,-155.88,-2.44,20.0,9.0,-147.0,1.1969,161.52,false
4,8,Forehand,87,-0.173,1.0837,-0.463,-18.74,-148.32,-40.77,20.0,9.0,-147.0,1.1911,154.95,false
5,8,Forehand,111,-0.0701,1.0232,-0.359,-14.59,-139.89,-63.9,20.0,9.0,-147.0,1.0866,154.49,false
6,8,Forehand,132,0.0291,0.9004,-0.2645,-31.07,-144.9,-77.88,20.0,9.0,-147.0,0.9389,167.41,false
7,8,Forehand,152,0.0621,0.7863,-0.2211,-62.68,-161.74,-81.73,20.0,9.0,-147.0,0.8191,191.75,false
8,8,Forehand,177,0.111,0.6544,-0.2722,-109.5,-186.58,-83.07,15.0,2.0,-139.0,0.7174,231.74,false
9,8,Forehand,198,0.0349,0.5173,-0.5829,-121.34,-196.78,-82.76,15.0,2.0,-139.0,0.7801,245.55,false
10,8,Forehand,223,-0.084,0.3207,-0.9897,-95.95,-225.65,-70.68,15.0,2.0,-139.0,1.0438,255.18,false
11,8,Forehand,242,-0.0958,0.1573,-1.2435,-31.62,-292.05,-49.07,15.0,2.0,-139.0,1.2571,297.83,false
12,8,Forehand,263,-0.2686,0.0001,-1.3257,54.2,-376.22,-36.01,8.0,-8.0,-110.0,1.3526,381.81,false
13,8,Forehand,288,-0.9534,-0.4193,-1.0311,153.93,-504.94,-46.51,8.0,-8.0,-110.0,1.4656,529.93,false
14,8,Forehand,308,-1.5074,-0.845,-0.7336,161.25,-590.21,-59.33,8.0,-8.0,-110.0,1.8774,614.71,false
15,8,Forehand,328,-2.1339,-1.4246,-0.3916,98.14,-685.42,-66.89,8.0,-8.0,-110.0,2.5954,695.64,false
16,8,Forehand,5370,0.0444,1.1136,0.4594,-23.5,-3.6,-152.71,13.0,36.0,-71.0,1.2055,154.55,false
17,8,Forehand,5392,-0.0486,1.2695,0.4213,45.59,-19.59,-115.36,17.0,29.0,-74.0,1.3385,125.58,false
18,8,Forehand,5434,-0.0225,1.1093,0.6177,96.19,-12.27,-15.87,17.0,29.0,-74.0,1.2698,98.26,false
19,8,Forehand,5479,-0.2723,0.6395,0.9922,5.62,6.77,21.79,16.0,27.0,-73.0,1.2114,23.5,false
20,8,Forehand,5516,-0.2802,0.3661,1.0996,-89.42,-8.91,-42.24,16.0,27.0,-73.0,1.1923,99.29,false
21,8,Forehand,5557,-0.5597,0.4976,1.2133,-97.6,-52.19,-67.69,16.0,27.0,-73.0,1.4258,129.73,false
22,8,Forehand,5602,-0.2927,0.2573,0.9611,-177.73,-88.87,-89.66,21.0,24.0,-80.0,1.0371,218.0,false
23,8,Forehand,5643,-0.335,0.3606,0.6466,-177.86,-144.47,-140.08,21.0,24.0,-80.0,0.8126,268.56,false
24,8,Forehand,5688,-0.1702,0.6493,-0.0641,-144.78,-142.33,-131.53,24.0,16.0,-104.0,0.6743,241.91,false
25,8,Forehand,5732,0.1053,0.9331,-0.6653,-91.55,-100.77,-108.03,24.0,16.0,-104.0,1.1508,173.8,false
26,8,Forehand,5778,0.3621,1.2385,-0.8696,6.29,8.3,-83.86,26.0,12.0,-109.0,1.556,84.51,false
27,8,Forehand,5816,0.3052,1.6648,0.0995,129.33,72.94,-23.62,26.0,12.0,-109.0,1.6955,150.35,false
28,8,Forehand,5858,0.5463,1.5946,1.4232,134.4,54.81,63.72,26.0,12.0,-109.0,2.2061,158.52,false
29,8,Forehand,5898,-0.0321,1.6052,1.9731,204.53,-124.94,116.64,24.0,15.0,-95.0,2.5438,266.54,false
30,8,Forehand,5898,-0.0321,1.6052,1.9731,204.53,-124.94,116.64,24.0,15.0,-95.0,2.5438,266.54,false
31,8,Forehand,5921,-0.2238,1.4446,1.9319,207.89,-217.59,178.77,24.0,15.0,-95.0,2.4226,350.03,false
32,8,Forehand,5946,-0.1609,0.7776,1.698,165.41,-302.12,219.97,24.0,15.0,-95.0,1.8745,408.69,false
33,8,Forehand,5962,0.0121,0.3477,1.2411,126.22,-395.69,213.56,24.0,15.0,-95.0,1.2889,467.02,false
34,8,Forehand,5983,0.1292,0.2019,0.9636,112.92,-482.73,162.54,17.0,30.0,-80.0,0.993,521.72,false
35,8,Forehand,6008,0.4294,-0.1401,0.3096,65.19,-549.5,76.48,17.0,30.0,-80.0,0.5476,558.61,false
36,8,Forehand,6029,0.6602,-0.3472,-0.0966,19.35,-573.67,28.56,17.0,30.0,-80.0,0.7521,574.71,false
37,8,Forehand,6049,0.9586,-0.4827,-0.5576,-2.93,-580.99,-17.21,17.0,30.0,-80.0,1.2095,581.26,false
38,8,Forehand,6073,1.001,-0.575,-0.7688,1.16,-560.3,-80.81,17.0,30.0,-80.0,1.3869,566.1,false
39,8,Forehand,6095,1.1534,-0.7084,-0.9462,19.71,-533.51,-137.7,24.0,29.0,-105.0,1.6515,551.34,false
40,8,Forehand,6120,1.9257,-0.8223,-1.4346,60.49,-484.8,-230.47,24.0,29.0,-105.0,2.5382,540.19,false
41,8,Forehand,6140,2.7137,-0.8949,-2.0059,98.45,-419.43,-319.89,24.0,29.0,-105.0,3.4912,536.6,false
42,8,Forehand,6161,3.7302,-0.9755,-2.9181,120.54,-329.53,-417.54,24.0,29.0,-105.0,4.8354,545.4,false
43,8,Forehand,6187,4.0,-1.0704,-4.0,157.53,-161.5,-497.31,22.0,7.0,-96.0,5.7572,546.1,false
44,8,Forehand,6208,3.986,-0.8403,-4.0,274.11,320.92,-618.23,22.0,7.0,-96.0,5.7091,748.55,false
45,8,Forehand,6233,3.9995,-0.3911,-3.9872,418.58,803.1,-536.56,22.0,7.0,-96.0,5.661,1052.65,false
46,8,Forehand,6253,4.0,-0.593,-4.0,568.73,1265.93,-265.56,22.0,7.0,-96.0,5.6879,1412.99,false
47,8,Forehand,6273,3.9998,-1.21,-4.0,518.07,1637.21,64.82,22.0,7.0,-96.0,5.7846,1718.44,false
48,8,Forehand,6296,1.9625,0.8239,-1.4817,113.95,1949.46,94.12,24.0,20.0,-137.0,2.5934,1955.06,false
49,8,Forehand,6317,0.8184,0.8342,-0.4668,1.71,1911.5,79.96,24.0,20.0,-137.0,1.2584,1913.17,false
50,8,Forehand,6342,0.9264,0.7015,-0.9623,-136.29,1897.28,80.63,24.0,20.0,-137.0,1.5088,1903.87,false
51,8,Forehand,6362,0.8547,0.7686,-1.0601,-266.72,1889.4,12.02,24.0,20.0,-137.0,1.5636,1908.18,false
